ID,name,country,origin,latitude,longitude,status,primaryfuel,secondaryfuel,capacity,lincost,cyclecost,minuptime,mindowntime,minonlinecapacity,rampingup,rampingdown,fixedomcost,varomcost,levcapcost,capacityold,lincostold,age
PasajesCoalPowerPlantSpain,PasajesCoalPowerPlantSpain,ESP,n39,43.3238,-1.9105,Online,Coal,Unknown,217.0,41.97621464,14105.0,8,8,43.4,0.4,0.4,61301,2.1,0.12,217.0,41.97621464,old
Velilla(Guarda)CoalPowerPlantSpain,Velilla(Guarda)CoalPowerPlantSpain,ESP,n56,42.8181,-4.8539,Online,Coal,Unknown,516.0,36.19026623,33540.0,8,8,103.2,0.4,0.4,61301,2.1,0.12,516.0,36.19026623,old
EscuchaCoalPowerPlantSpain,EscuchaCoalPowerPlantSpain,ESP,n136,40.7954,-0.8156,Online,Coal,Unknown,160.0,42.14570471,10400.0,8,8,32.0,0.4,0.4,61301,2.1,0.12,160.0,42.14570471,old
EscatronCoalPowerPlantSpain(Shutdown),EscatronCoalPowerPlantSpain(Shutdown),ESP,n128,41.2971,-0.3399,Online,Coal,Unknown,80.0,23.84801391,5200.0,8,8,16.0,0.4,0.4,61301,2.1,0.12,80.0,23.84801391,old
Besos4(SantAdria)CCGTPowerPlantSpain,Besos4(SantAdria)CCGTPowerPlantSpain,ESP,n111,41.4187,2.2286,Online,Gas,Unknown,407.0,59.10710096,22385.0,2,4,162.8,1.0,1.0,32151,2.7,0.06,407.0,59.10710096,old
SanRoque2(Endesa)CCGTPowerPlantSpain,SanRoque2(Endesa)CCGTPowerPlantSpain,ESP,n215,36.1955,-5.4131,Online,Gas,Unknown,402.0,52.42916458,22110.0,2,4,160.8,1.0,1.0,32151,2.7,0.06,402.0,52.42916458,old
MuehlbergNuclearPowerPlantSwitzerland,MuehlbergNuclearPowerPlantSwitzerland,CHE,n575,46.96900803,7.267971039,Online,Nuclear,Unknown,0.0,10.96147439,111600.0,24,24,74.4,0.33,0.33,122936,0.0,0.3,372.0,10.96147439,old
EdoloPumpedStorageHydroelectricPowerPlantItaly,EdoloPumpedStorageHydroelectricPowerPlantItaly,ITA,n640,46.17100000000001,10.347999999999999,Online,Hydro,Unknown,1000.0,5.949324582999999,4300.0,0,0,100.0,1.0,1.0,14520,5.8,0.16,1000.0,5.949324582999999,old
EdisonTorviscosaCCGTPowerPlantItaly,EdisonTorviscosaCCGTPowerPlantItaly,ITA,n638,45.817,13.2891,Online,Gas,Unknown,785.0,52.30675012,43175.0,2,4,314.0,1.0,1.0,32151,2.7,0.06,785.0,52.30675012,old
EdisonSimeriCrichiCCGTPowerPlantItaly,EdisonSimeriCrichiCCGTPowerPlantItaly,ITA,n753,38.8759,16.6569,Online,Gas,Unknown,857.0,61.05130783,47135.0,2,4,342.8,1.0,1.0,32151,2.7,0.06,857.0,61.05130783,old
ENIPOWERSPABrindisiCCGTPowerPlantItaly,ENIPOWERSPABrindisiCCGTPowerPlantItaly,ITA,n739,40.6293,18.0033,Online,Gas,Unknown,1321.0,58.2310162,72655.0,2,4,528.4,1.0,1.0,32151,2.7,0.06,1321.0,58.2310162,old
EdisonCandelaCCGTPowerPlantItaly,EdisonCandelaCCGTPowerPlantItaly,ITA,n730,41.2014,15.4762,Online,Gas,Unknown,360.0,53.18899608,19800.0,2,4,144.0,1.0,1.0,32151,2.7,0.06,360.0,53.18899608,old
EdisonAltomonteCCGTPowerPlantItaly,EdisonAltomonteCCGTPowerPlantItaly,ITA,n751,39.7118,16.215,Online,Gas,Unknown,757.0,51.55497564,41635.0,2,4,302.8,1.0,1.0,32151,2.7,0.06,757.0,51.55497564,old
EdisonMargheraLevanteCCGTPowerPlantItaly,EdisonMargheraLevanteCCGTPowerPlantItaly,ITA,n653,45.4458,12.2552,Online,Gas,Unknown,766.0,50.08654185,42130.0,2,4,306.4,1.0,1.0,32151,2.7,0.06,766.0,50.08654185,old
TEKolubaraCoalPowerPlantSerbia,TEKolubaraCoalPowerPlantSerbia,SRB,n1398,44.28,20.17,Online,Coal,Unknown,270.0,38.1562995,17550.0,8,8,54.0,0.4,0.4,61301,2.1,0.12,270.0,38.1562995,old
FWIFerraraCCGTPowerPlantItaly,FWIFerraraCCGTPowerPlantItaly,ITA,n680,44.8606,11.587,Online,Gas,Unknown,150.0,50.47200015,8250.0,2,4,60.0,1.0,1.0,32151,2.7,0.06,150.0,50.47200015,old
FWITeverolaCCGTPowerPlantItaly,FWITeverolaCCGTPowerPlantItaly,ITA,n744,41.0092,14.2281,Online,Gas,Unknown,150.0,60.68344024,8250.0,2,4,60.0,1.0,1.0,32151,2.7,0.06,150.0,60.68344024,old
SorgeniaApriliaCCGTPowerPlantItaly,SorgeniaApriliaCCGTPowerPlantItaly,ITA,n737,41.5616,12.6337,Online,Gas,Unknown,800.0,56.71103768,44000.0,2,4,320.0,1.0,1.0,32151,2.7,0.06,800.0,56.71103768,old
SorgeniaTermoliCCGTPowerPlantItaly,SorgeniaTermoliCCGTPowerPlantItaly,ITA,n727,41.9372,15.001,Online,Gas,Unknown,765.0,56.12059016,42075.0,2,4,306.0,1.0,1.0,32151,2.7,0.06,765.0,56.12059016,old
SorgeniaModugnoCCGTPowerPlantItaly,SorgeniaModugnoCCGTPowerPlantItaly,ITA,n733,41.1025,16.756,Online,Gas,Unknown,760.0,52.39325539,41800.0,2,4,304.0,1.0,1.0,32151,2.7,0.06,760.0,52.39325539,old
SorgeniaBertonicoTuranoLodigianoCCGTPowerPlantItaly,SorgeniaBertonicoTuranoLodigianoCCGTPowerPlantItaly,ITA,n671,45.2268,9.6377,Online,Gas,Unknown,800.0,61.08879204,44000.0,2,4,320.0,1.0,1.0,32151,2.7,0.06,800.0,61.08879204,old
ApiEnergiaFalconaraIGCCPowerPlantItaly,ApiEnergiaFalconaraIGCCPowerPlantItaly,ITA,n710,43.6411,13.3796,Online,Oil,Unknown,280.0,123.71457190000001,15400.0,2,4,112.0,1.0,1.0,32151,2.7,0.06,280.0,123.71457190000001,old
MontaltodiCastro(AlessandroVolta)CCGTPowerPlant,MontaltodiCastro(AlessandroVolta)CCGTPowerPlant,ITA,n726,42.3572,11.5373,Online,Gas,Unknown,3600.0,51.1088435,198000.0,2,4,1440.0,1.0,1.0,32151,2.7,0.06,3600.0,51.1088435,old
ENELPortoCorsini(Teodora)CCGTPowerPlantItaly,ENELPortoCorsini(Teodora)CCGTPowerPlantItaly,ITA,n690,44.4836,12.2652,Online,Gas,Unknown,750.0,58.92004384,41250.0,2,4,300.0,1.0,1.0,32151,2.7,0.06,750.0,58.92004384,old
ENELPrioloGargallo(Archimede)CCGTPowerPlantItaly,ENELPrioloGargallo(Archimede)CCGTPowerPlantItaly,ITA,n764,37.14,15.2159,Online,Gas,Unknown,750.0,51.46387115,41250.0,2,4,300.0,1.0,1.0,32151,2.7,0.06,750.0,51.46387115,old
SantaBarbaraCCGTPowerPlantItaly,SantaBarbaraCCGTPowerPlantItaly,ITA,n709,43.565,11.4777,Online,Gas,Unknown,390.0,53.51510432,21450.0,2,4,156.0,1.0,1.0,32151,2.7,0.06,390.0,53.51510432,old
ENELPortoTolleThermalPowerPlantItaly,ENELPortoTolleThermalPowerPlantItaly,ITA,n672,44.9569,12.4883,Online,Oil,Unknown,2640.0,116.95407050000001,145200.0,2,4,1056.0,1.0,1.0,32151,2.7,0.06,2640.0,116.95407050000001,old
ENELRossanoThermalPowerPlantItaly,ENELRossanoThermalPowerPlantItaly,ITA,n750,39.6218,16.6084,Online,Gas,Unknown,1976.0,56.81965182,108680.0,2,4,790.4,1.0,1.0,32151,2.7,0.06,1976.0,56.81965182,old
ENELGalileoFerraris(Trino)CCGTPowerPlantItaly,ENELGalileoFerraris(Trino)CCGTPowerPlantItaly,ITA,n676,45.2521,8.1938,Online,Unknown,Unknown,746.0,119.96754399999999,48490.0,8,8,298.4,1.0,1.0,0,0.0,0.0,746.0,119.96754399999999,old
IRIDEMoncalieriCCGTPowerPlantItaly,IRIDEMoncalieriCCGTPowerPlantItaly,ITA,n678,44.993,7.6755,Online,Gas,Unknown,778.0,54.70495552,42790.0,2,4,311.2,1.0,1.0,32151,2.7,0.06,778.0,54.70495552,old
BGRivaltaCCGTPowerPlantItaly,BGRivaltaCCGTPowerPlantItaly,ITA,n678,44.994,7.5069,Online,Gas,Unknown,50.0,59.01331553,2750.0,2,4,20.0,1.0,1.0,0,3.6,0.04,50.0,59.01331553,old
BGCassinoCCGTPowerPlantItaly,BGCassinoCCGTPowerPlantItaly,ITA,n735,41.476000000000006,13.752,Online,Gas,Unknown,100.0,60.05180748,5500.0,2,4,40.0,1.0,1.0,0,0.0,0.0,100.0,60.05180748,old
BGMelfiCCGTPowerPlantItaly,BGMelfiCCGTPowerPlantItaly,ITA,n734,41.0664,15.7119,Online,Gas,Unknown,100.0,50.65557142,5500.0,2,4,40.0,1.0,1.0,0,0.0,0.0,100.0,50.65557142,old
BGTermoliCCGTPowerPlantItaly,BGTermoliCCGTPowerPlantItaly,ITA,n727,41.9567,14.9963,Online,Gas,Unknown,100.0,51.00573192,5500.0,2,4,40.0,1.0,1.0,0,0.0,0.0,100.0,51.00573192,old
ENELPiombinoThermalPowerPlantItaly,ENELPiombinoThermalPowerPlantItaly,ITA,n719,42.9565,10.6034,Online,Oil,Unknown,1280.0,128.2641078,70400.0,2,4,512.0,1.0,1.0,32151,2.7,0.06,1280.0,128.2641078,old
ENELPietrafittaCCGTPowerPlantItaly,ENELPietrafittaCCGTPowerPlantItaly,ITA,n713,42.9954,12.1995,Online,Gas,Unknown,528.0,51.93538291,29040.0,2,4,211.2,1.0,1.0,32151,2.7,0.06,528.0,51.93538291,old
EdisonSarmatoCCGTPowerPlantItaly,EdisonSarmatoCCGTPowerPlantItaly,ITA,n679,45.0522,9.5072,Online,Gas,Unknown,180.0,58.69408842,9900.0,2,4,72.0,1.0,1.0,32151,2.7,0.06,180.0,58.69408842,old
EdisonJesiCCGTPowerPlantItaly,EdisonJesiCCGTPowerPlantItaly,ITA,n710,43.5537,13.285,Online,Gas,Unknown,125.0,51.9102064,6875.0,2,4,50.0,1.0,1.0,32151,2.7,0.06,125.0,51.9102064,old
EdisonBussisulTirinoCCGTPowerPlantItaly,EdisonBussisulTirinoCCGTPowerPlantItaly,ITA,n725,42.2002,13.8398,Online,Gas,Unknown,133.0,61.15276674,7315.0,2,4,53.2,1.0,1.0,32151,2.7,0.06,133.0,61.15276674,old
EdisonVerzuoloGeverCCGTPowerPlantItaly,EdisonVerzuoloGeverCCGTPowerPlantItaly,ITA,n692,44.5947,7.4858,Online,Gas,Unknown,120.0,57.26773705,6600.0,2,4,48.0,1.0,1.0,32151,2.7,0.06,120.0,57.26773705,old
EdisonSanQuircoCCGTPowerPlantItaly,EdisonSanQuircoCCGTPowerPlantItaly,ITA,n673,44.9289,10.3055,Online,Gas,Unknown,133.0,56.63177546,7315.0,2,4,53.2,1.0,1.0,32151,2.7,0.06,133.0,56.63177546,old
EdisonPorcariCCGTPowerPlantItaly,EdisonPorcariCCGTPowerPlantItaly,ITA,n707,43.8235,10.6023,Online,Gas,Unknown,100.0,53.68460343,5500.0,2,4,40.0,1.0,1.0,0,0.0,0.0,100.0,53.68460343,old
EdisonTerniCCGTPowerPlantItaly,EdisonTerniCCGTPowerPlantItaly,ITA,n724,42.553999999999995,12.6176,Online,Gas,Unknown,100.0,53.47505948,5500.0,2,4,40.0,1.0,1.0,0,0.0,0.0,100.0,53.47505948,old
AcerraPowerPlantItaly,AcerraPowerPlantItaly,ITA,n741,40.9319,14.385,Online,Unknown,Unknown,100.0,134.8668528,6500.0,8,8,40.0,1.0,1.0,0,0.0,0.0,100.0,134.8668528,old
ServolaCCGTPowerPlantItaly,ServolaCCGTPowerPlantItaly,ITA,n643,45.6195,13.783,Online,Gas,Unknown,180.0,50.89452,9900.0,2,4,72.0,1.0,1.0,32151,2.7,0.06,180.0,50.89452,old
EnelMarzoccoOilPowerPlantItaly,EnelMarzoccoOilPowerPlantItaly,ITA,n714,43.56727,10.31,Online,Oil,Unknown,310.0,127.50020079999999,17050.0,2,4,124.0,1.0,1.0,32151,2.7,0.06,310.0,127.50020079999999,old
OttanaOilCHPPowerPlant,OttanaOilCHPPowerPlant,ITA,n1253,40.2387,9.0176,Online,Oil,Unknown,140.0,111.8868726,7700.0,2,4,56.0,1.0,1.0,32151,2.7,0.06,140.0,111.8868726,old
Sarlux(Cagliari)IGCCPowerPlantItaly,Sarlux(Cagliari)IGCCPowerPlantItaly,ITA,n762,39.1037,9.0063,Online,Oil,Unknown,550.0,132.19473680000002,30250.0,2,4,220.0,1.0,1.0,32151,2.7,0.06,550.0,132.19473680000002,old
ISABPrioloGargalloIGCCPowerPlantItaly,ISABPrioloGargalloIGCCPowerPlantItaly,ITA,n764,37.1399,15.2158,Online,Oil,Unknown,562.6,127.5955487,30943.0,2,4,225.04,1.0,1.0,32151,2.7,0.06,562.6,127.5955487,old
Djerdap1(IronGateI)HydroelectricPowerStationSerbia,Djerdap1(IronGateI)HydroelectricPowerStationSerbia,SRB,n1377,44.6684,22.5268,Online,Hydro,Unknown,1026.0,5.88233819,4411.8,0,0,102.6,1.0,1.0,14520,5.8,0.16,1026.0,5.88233819,old
Djerdap11(IronGateII)HydroelectricPowerStationSerbia,Djerdap11(IronGateII)HydroelectricPowerStationSerbia,SRB,n1446,44.306459999999994,22.5667,Online,Hydro,Unknown,270.0,5.910526712,1161.0,0,0,27.0,1.0,1.0,14520,5.8,0.16,270.0,5.910526712,old
NikolaTeslaACoalPowerPlantSerbia,NikolaTeslaACoalPowerPlantSerbia,SRB,n1404,44.6707,20.1592,Online,Coal,Unknown,0.0,21.73232192,101660.0,8,8,312.8,0.4,0.4,61301,2.1,0.12,1564.0,21.73232192,old
NikolaTeslaBCoalPowerPlantSerbia,NikolaTeslaBCoalPowerPlantSerbia,SRB,n1404,44.6553,20.0052,Online,Coal,Unknown,1240.0,25.62963259,80600.0,8,8,248.0,0.4,0.4,61301,2.1,0.12,1240.0,25.62963259,old
MoravaCoalPowerPlantSerbia,MoravaCoalPowerPlantSerbia,SRB,n1379,44.2248,21.1627,Online,Coal,Unknown,115.0,24.83140642,7475.0,8,8,23.0,0.4,0.4,61301,2.1,0.12,115.0,24.83140642,old
KostolacACoalPowerPlantSerbia,KostolacACoalPowerPlantSerbia,SRB,n1408,44.7229,21.1717,Online,Coal,Unknown,310.0,25.79939942,20150.0,8,8,62.0,0.4,0.4,61301,2.1,0.12,310.0,25.79939942,old
KostolacBCoalPowerPlantSerbia,KostolacBCoalPowerPlantSerbia,SRB,n1408,44.7307,21.2104,Online,Coal,Unknown,697.0,23.10302797,45305.0,8,8,139.4,0.4,0.4,61301,2.1,0.12,697.0,23.10302797,old
NoviSadCHPPowerPlantSerbia,NoviSadCHPPowerPlantSerbia,SRB,n1387,45.2681,19.8849,Online,Oil,Unknown,230.0,124.14703770000001,12650.0,2,4,92.0,1.0,1.0,32151,2.7,0.06,230.0,124.14703770000001,old
ZrenjaninCHPPowerPlantSerbia,ZrenjaninCHPPowerPlantSerbia,SRB,n1387,45.3572,20.4158,Online,Gas,Unknown,120.0,56.76230603,6600.0,2,4,48.0,1.0,1.0,32151,2.7,0.06,120.0,56.76230603,old
SremskaMitrovicaCHPPowerPlantSerbia,SremskaMitrovicaCHPPowerPlantSerbia,SRB,n1355,44.9611,19.6543,Online,Gas,Unknown,45.0,50.57959329,2475.0,2,4,18.0,1.0,1.0,0,3.6,0.04,45.0,50.57959329,old
BajinaBastaHydroelectricPowerPlantSerbia,BajinaBastaHydroelectricPowerPlantSerbia,SRB,n1370,43.9645,19.4102,Online,Hydro,Unknown,365.0,6.428544474,1569.5,0,0,36.5,1.0,1.0,14520,5.8,0.16,365.0,6.428544474,old
BajinaBastaPumpedStorageHydroelectricPowerPlantSerbia,BajinaBastaPumpedStorageHydroelectricPowerPlantSerbia,SRB,n1370,43.9625,19.4123,Online,Hydro,Unknown,614.0,6.208848522,2640.2,0,0,61.4,1.0,1.0,14520,5.8,0.16,614.0,6.208848522,old
PirotHydroelectricPowerPlantSerbia,PirotHydroelectricPowerPlantSerbia,SRB,n1295,43.1579,22.6154,Online,Hydro,Unknown,80.0,6.400158402000001,344.0,0,0,8.0,1.0,1.0,14520,5.8,0.16,80.0,6.400158402000001,old
ZvornikHydroelectricPowerPlantSerbia,ZvornikHydroelectricPowerPlantSerbia,SRB,n1353,44.3679,19.1067,Online,Hydro,Unknown,96.0,5.778410895,412.8,0,0,9.6,1.0,1.0,14520,5.8,0.16,96.0,5.778410895,old
PotpecHydroelectricPowerPlantSerbia,PotpecHydroelectricPowerPlantSerbia,SRB,n1345,43.5228,19.5768,Online,Hydro,Unknown,51.0,6.062033126,219.3,0,0,5.1,1.0,1.0,14520,5.8,0.16,51.0,6.062033126,old
KokinBrodHydroelectricPowerPlantSerbia,KokinBrodHydroelectricPowerPlantSerbia,SRB,n1345,43.5189,19.8115,Online,Hydro,Unknown,22.0,6.8397185810000005,94.6,0,0,2.2,1.0,1.0,14520,5.8,0.16,22.0,6.8397185810000005,old
BistricaHydroelectricPowerPlantSerbia,BistricaHydroelectricPowerPlantSerbia,SRB,n1345,43.5223,19.742,Online,Hydro,Unknown,104.0,6.015153099,447.2,0,0,10.4,1.0,1.0,14520,5.8,0.16,104.0,6.015153099,old
UvacHydroelectricPowerPlantSerbia,UvacHydroelectricPowerPlantSerbia,SRB,n1344,43.4224,19.9295,Online,Hydro,Unknown,36.0,6.3522747420000005,154.8,0,0,3.6,1.0,1.0,14520,5.8,0.16,36.0,6.3522747420000005,old
OvcarBanjaHydroelectricPowerPlantSerbia,OvcarBanjaHydroelectricPowerPlantSerbia,SRB,n1400,43.8995,20.1803,Online,Hydro,Unknown,6.0,5.837862777000001,25.8,0,0,0.6,1.0,1.0,14520,5.8,0.16,6.0,5.837862777000001,old
MedjuvrsjeHydroelectricPowerPlantSerbia,MedjuvrsjeHydroelectricPowerPlantSerbia,SRB,n1400,43.909,20.2327,Online,Hydro,Unknown,7.0,6.3157816229999995,30.1,0,0,0.7,1.0,1.0,14520,5.8,0.16,7.0,6.3157816229999995,old
SaucelleHydroelectricPowerPlantSpain,SaucelleHydroelectricPowerPlantSpain,ESP,n133,41.045,-6.8067,Online,Hydro,Unknown,525.0,6.01190412,2257.5,0,0,52.5,1.0,1.0,14520,5.8,0.16,525.0,6.01190412,old
CastroHydroelectricPowerPlantSpain,CastroHydroelectricPowerPlantSpain,ESP,n114,41.5754,-6.18907,Online,Hydro,Unknown,190.0,5.812428797999999,817.0,0,0,19.0,1.0,1.0,14520,5.8,0.16,190.0,5.812428797999999,old
RicobayoHydroelectricPowerPlantSpain,RicobayoHydroelectricPowerPlantSpain,ESP,n114,41.5274,-5.9857,Online,Hydro,Unknown,291.0,6.0149945989999996,1251.3,0,0,29.1,1.0,1.0,14520,5.8,0.16,291.0,6.0149945989999996,old
VillalcampoHydroelectricPowerPlantSpain,VillalcampoHydroelectricPowerPlantSpain,ESP,n114,41.4913,-6.0861,Online,Hydro,Unknown,206.0,6.1793364529999995,885.8,0,0,20.6,1.0,1.0,14520,5.8,0.16,206.0,6.1793364529999995,old
JanschwaldeCoalPowerPlantGermany,JanschwaldeCoalPowerPlantGermany,DEU,n813,51.8347,14.4603,Online,Coal,Unknown,3000.0,22.72904002,195000.0,8,8,600.0,0.4,0.4,61301,2.1,0.12,3000.0,22.72904002,old
BoxbergCoalPowerPlantGermany,BoxbergCoalPowerPlantGermany,DEU,n835,51.4161,14.564722,Online,Coal,Unknown,2575.0,21.91813967,167375.0,8,8,515.0,0.4,0.4,61301,2.1,0.12,2575.0,21.91813967,old
LippendorfCoalPowerPlantGermany,LippendorfCoalPowerPlantGermany,DEU,n856,51.1822,12.3733,Online,Coal,Unknown,1866.0,23.64340734,121290.0,8,8,373.2,0.4,0.4,61301,2.1,0.12,1866.0,23.64340734,old
HeydenCoalPowerPlantGermany,HeydenCoalPowerPlantGermany,DEU,n826,52.3819,8.998333,Online,Coal,Unknown,875.0,41.64742064,56875.0,8,8,175.0,0.4,0.4,61301,2.1,0.12,875.0,41.64742064,old
VoerdeCoalPowerPlantGermany,VoerdeCoalPowerPlantGermany,DEU,n876,51.5771,6.6814,Online,Coal,Unknown,2234.0,21.95171776,145210.0,8,8,446.8,0.4,0.4,61301,2.1,0.12,2234.0,21.95171776,old
Großkrotzenburg(Staudinger)CoalCHPPowerStationGermany,Großkrotzenburg(Staudinger)CoalCHPPowerStationGermany,DEU,n919,50.088,8.9522,Online,Coal,Unknown,1823.0,38.70212176,118495.0,8,8,364.6,0.4,0.4,61301,2.1,0.12,1823.0,38.70212176,old
NeurathBOACoalPowerPlantGermany,NeurathBOACoalPowerPlantGermany,DEU,n895,51.035,6.6333,Online,Coal,Unknown,2200.0,25.31498366,143000.0,8,8,440.0,0.4,0.4,61301,2.1,0.12,2200.0,25.31498366,old
NeurathCoalPowerPlantGermany,NeurathCoalPowerPlantGermany,DEU,n895,51.037859999999995,6.6120600000000005,Online,Coal,Unknown,2205.0,21.77833268,143325.0,8,8,441.0,0.4,0.4,61301,2.1,0.12,2205.0,21.77833268,old
FrimmersdorfCoalPowerPlantGermany,FrimmersdorfCoalPowerPlantGermany,DEU,n895,51.0555,6.5767,Online,Coal,Unknown,2413.0,23.9053466,156845.0,8,8,482.6,0.4,0.4,61301,2.1,0.12,2413.0,23.9053466,old
BergkamenCoalCHPPowerPlantGermany,BergkamenCoalCHPPowerPlantGermany,DEU,n868,51.6368,7.61908,Online,Coal,Unknown,747.0,35.65770986,48555.0,8,8,149.4,0.4,0.4,61301,2.1,0.12,747.0,35.65770986,old
HerneCoalCHPPowerPlantGermany,HerneCoalCHPPowerPlantGermany,DEU,n875,51.5502,7.18727,Online,Coal,Unknown,950.0,38.51818995,61750.0,8,8,190.0,0.4,0.4,61301,2.1,0.12,950.0,38.51818995,old
KyndbyThermalPowerPlantDenmark,KyndbyThermalPowerPlantDenmark,DNK,n1038,55.8134,11.8792,Online,Oil,Unknown,646.0,121.25601110000001,35530.0,2,4,258.4,1.0,1.0,32151,2.7,0.06,646.0,121.25601110000001,old
AsnaesCoalCHPPowerPlantDenmark,AsnaesCoalCHPPowerPlantDenmark,DNK,n1038,55.6614,11.0828,Online,Coal,Unknown,790.0,35.39698724,51350.0,8,8,158.0,0.4,0.4,61301,2.1,0.12,790.0,35.39698724,old
AvedoreCoalCHPPowerPlantDenmark,AvedoreCoalCHPPowerPlantDenmark,DNK,n1511,55.6027,12.4792,Online,Coal,Unknown,825.0,42.24217025,53625.0,8,8,165.0,0.4,0.4,61301,2.1,0.12,825.0,42.24217025,old
StudstrupCoalCHPPowerPlantDenmark,StudstrupCoalCHPPowerPlantDenmark,DNK,n1036,56.2504,10.344000000000001,Online,Coal,Unknown,750.0,38.18175199,48750.0,8,8,150.0,0.4,0.4,61301,2.1,0.12,750.0,38.18175199,old
EsbjerbCoalCHPPowerPlantDenmark,EsbjerbCoalCHPPowerPlantDenmark,DNK,n1039,55.4552,8.4544,Online,Coal,Unknown,378.0,37.0562328,24570.0,8,8,75.6,0.4,0.4,61301,2.1,0.12,378.0,37.0562328,old
EnstedCoalCHPPowerPlantDenmark,EnstedCoalCHPPowerPlantDenmark,DNK,n768,55.0206,9.4419,Online,Coal,Unknown,0.0,42.01508696,40690.0,8,8,125.2,0.4,0.4,61301,2.1,0.12,626.0,42.01508696,old
NordjyllandCoalCHPPowerStationDenmark,NordjyllandCoalCHPPowerStationDenmark,DNK,n1032,57.0736,10.0416,Online,Coal,Unknown,0.0,37.87416736,46540.0,8,8,143.2,0.4,0.4,61301,2.1,0.12,716.0,37.87416736,old
FynsCoalCHPPowerPlantDenmark,FynsCoalCHPPowerPlantDenmark,DNK,n1038,55.4287,10.4074,Online,Coal,Unknown,397.0,41.62960195,25805.0,8,8,79.4,0.4,0.4,61301,2.1,0.12,397.0,41.62960195,old
AmagerCoalCHPPowerPlantDenmark,AmagerCoalCHPPowerPlantDenmark,DNK,n1511,55.68600000000001,12.627,Online,Coal,Unknown,438.0,40.63679431,28470.0,8,8,87.6,0.4,0.4,61301,2.1,0.12,438.0,40.63679431,old
StignaesCoalCHPPowerPlantDenmark,StignaesCoalCHPPowerPlantDenmark,DNK,n1511,55.2079,11.2528,Online,Coal,Unknown,409.0,36.93841679999999,26585.0,8,8,81.8,0.4,0.4,61301,2.1,0.12,409.0,36.93841679999999,old
RandersCoalCHPPowerPlantDenmark,RandersCoalCHPPowerPlantDenmark,DNK,n1033,56.4584,10.0475,Online,Coal,Unknown,52.0,36.98679992,3380.0,8,8,10.4,0.4,0.4,61301,2.1,0.12,52.0,36.98679992,old
SvanemolleCHPPowerPlantDenmark,SvanemolleCHPPowerPlantDenmark,DNK,n1511,55.7131,12.588,Online,Gas,Unknown,81.0,52.54868514,4455.0,2,4,32.4,1.0,1.0,0,3.6,0.04,81.0,52.54868514,old
HCOrstedCHPPowerPlantDenmark,HCOrstedCHPPowerPlantDenmark,DNK,n1511,55.6761,12.56834,Online,Gas,Unknown,185.0,55.56425309,10175.0,2,4,74.0,1.0,1.0,32151,2.7,0.06,185.0,55.56425309,old
HerningCHPPowerPlantDenmark,HerningCHPPowerPlantDenmark,DNK,n1035,56.1214,9.0068,Online,Waste,Unknown,95.0,42.12626348,6175.0,8,4,19.0,1.0,1.0,0,0.0,0.0,95.0,42.12626348,old
SkaerbaekCHPPowerPlantDenmark,SkaerbaekCHPPowerPlantDenmark,DNK,n1037,55.5118,9.6148,Online,Gas,Unknown,392.0,51.26561331,21560.0,2,4,156.8,1.0,1.0,32151,2.7,0.06,392.0,51.26561331,old
AltbachCoalPowerPlantGermany,AltbachCoalPowerPlantGermany,DEU,n958,48.7175,9.375,Online,Coal,Unknown,1200.0,38.02730987,78000.0,8,8,240.0,0.4,0.4,61301,2.1,0.12,1200.0,38.02730987,old
BerlinMiteCCGTCHPPowerPlantGermany,BerlinMiteCCGTCHPPowerPlantGermany,DEU,n808,52.5116,13.421,Online,Gas,Unknown,444.0,52.20256977,24420.0,2,4,177.6,1.0,1.0,32151,2.7,0.06,444.0,52.20256977,old
Irsching4(UlrichHartmann)CCGTPowerPlantGermany,Irsching4(UlrichHartmann)CCGTPowerPlantGermany,DEU,n950,48.766999999999996,11.581,Online,Gas,Unknown,550.0,55.73439319,30250.0,2,4,220.0,1.0,1.0,32151,2.7,0.06,550.0,55.73439319,old
Irsching5CCGTPowerPlantGermany,Irsching5CCGTPowerPlantGermany,DEU,n950,48.7677,11.5854,Online,Gas,Unknown,850.0,58.79302096,46750.0,2,4,340.0,1.0,1.0,32151,2.7,0.06,850.0,58.79302096,old
MunchenSudCCGTCHPPowerPlantGermany,MunchenSudCCGTCHPPowerPlantGermany,DEU,n972,48.1143,11.5559,Online,Gas,Unknown,698.0,52.87267239,38390.0,2,4,279.2,1.0,1.0,32151,2.7,0.06,698.0,52.87267239,old
MunchenNordCHPPowerPlantGermany,MunchenNordCHPPowerPlantGermany,DEU,n972,48.1805,11.6393,Online,Coal,Unknown,360.0,36.14312459,23400.0,8,8,72.0,0.4,0.4,61301,2.1,0.12,360.0,36.14312459,old
FreimannCHPPowerPlantGermany,FreimannCHPPowerPlantGermany,DEU,n972,48.1889,11.5957,Online,Gas,Unknown,160.0,51.6399225,8800.0,2,4,64.0,1.0,1.0,32151,2.7,0.06,160.0,51.6399225,old
LudwigshafenMitteCCGTCHPPowerPlantGermany,LudwigshafenMitteCCGTCHPPowerPlantGermany,DEU,n940,49.4988,8.4341,Online,Gas,Unknown,496.0,59.49537549,27280.0,2,4,198.4,1.0,1.0,32151,2.7,0.06,496.0,59.49537549,old
